Product Code,Product Name,Category,Stock,BrandName,Description,imagine principala,Gallery Images,pret RRP (retail) lei cu TVA,pret RRP referinta lei cu TVA,Cu fata la sensul de mers,Landou cu baza rigida,Baza isofix,Cu spatele la sensul de mers,Dimensiuni (L*l*i cm),Dimensiuni deschis L*l*i (cm),Dimensiuni interioare(cm),Dimensiuni pliat (L*l*i cm),Dimensiuni roti fata/spate,Greutate cadru,Greutate maxima suportata (kg),Greutate produs,"Material roti ",Mod de pliere,Pozitii,Scoica auto,Sezut reversibil,Sistem Isofix incorporat,Suspensie,Varsta recomandata,Weight,Accesorii incluse,Ecartament roti fata/spate (cm),Sistem de pliere,EAN,[Custom]
10-262-212,Capac lunchbox Nava verde,,0.0000,NAVA,"<table><tbody><tr><td><p>Capac de schimb compatibil cu recipientul pentru alimente &bdquo;We Care&rdquo;, dreptunghiular galben.</p><p>Se potriveste la: Recipient alimentar dreptunghiular din inox &quot;We Care&quot;, galben 800ml, cu cod 10-262-008</p></td></tr></tbody></table>",https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/products/295282740_PRODUCT.jpg,,33,33,,,,,,,,,,,,,,,,,,,,,0.07,,,,5205746005776,1
10-113-011,Capac cu pai Nava 380ml albastru,,0.0000,NAVA,"<table><tbody><tr><td><p>Capac de schimb cu pai &quot;We Care&quot; galben</p><p>Potrivit pentru: Sticla termos din otel inoxidabil &quot;We Care&quot; galben 380ml, cu cod 10-113-004</p></td></tr></tbody></table>",https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/products/295282741_PRODUCT.jpg,,16,16,,,,,,,,,,,,,,,,,,,,,0.07,,,,5205746005806,1
10-261-050,Caserola inox Nava We care 1000 ml,,20,NAVA,"<p>Cu recipientul rotund pentru alimente Nava din oțel inoxidabil &bdquo;We Care&rdquo; vă puteți bucura de m&acirc;ncare sau gustare, oriunde v-ați afla. Este fabricat din oțel inoxidabil de &icirc;naltă calitate 18/8 (SS304). Nu conține BPA, nu conține PVC, nu conține plumb, ftalați sau alte substanțe nocive și este complet sigur pentru depozitarea igienică a alimentelor. Are o capacitate de 1000 ml, si o forma ergonomica pentru a va transporta mancarea sau gustarea oriunde doriti. Cu un perete dublu, menține temperatura alimentelor calde și reci p&acirc;nă la 4 ore*. Are un capac pe filet pentru inchidere sigura fara scurgeri.Perfect pentru birou, școală sau ieșiri la picnic. Gama de caserole &quot;We care&quot; cuprinde produse pentru depozitarea alimentelor fabricate conform reglementărilor pentru articole ce intra in contact cu alimentele. Sunt alegerea sănătoasă pentru depozitarea alimentelor. Articolul poate fi spalat la mașina de spălat vase. Potrivit pentru frigider, congelator și cuptor convențional. Produsul NU este potrivit pentru cuptorul cu microunde. *Timpul de reținere a temperaturii poate varia &icirc;n funcție de cantitatea de conținut, de temperatura alimentelor sau de temperatura mediului extern.</p><p>Instructiuni:</p><p>- &Icirc;nainte de prima utilizare, spălați recipientul cu apă caldă, lichid de spălat vase și un burete moale.</p><p>- Nu tăiați niciodată alimentele din interiorul recipientului cu unelte ascuțite.</p><p>- Nu folosiți bureți metalici, s&acirc;rmă sau produse de curățare dure.</p><p>- Se recomanda folosirea detergentilor specializati pentru produsele din otel inoxidabil.</p><p>- A nu se pastra o perioada indelungata in caserole alimente cu caracteristici acide, alcaline sau sarate, lichide care contin sucuri de citrice sau bicarbonat de sodiu, deoarece se pot forma pete pe suprafata produsului.</p><p>- Fabricat &icirc;n conformitate cu reglementările pentru produsele ce intra &icirc;n contact cu alimentele.</p>",https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/products/295282742_PRODUCT.jpg,https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/02-Caserola-inox-Nava-We-care-1000-ml_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/03-Caserola-inox-Nava-We-care-1000-ml_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/04-Caserola-inox-Nava-We-care-1000-ml_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/05-Caserola-inox-Nava-We-care-1000-ml_square.jpg,99,99,,,,,,,,,,,,,,,,,,,,,0.71,,,,5205746163834,1
10-125-012,Sticla termoizolanta Nava We care 400ml verde,,20,NAVA,"<p>Sticla Nava de 400 ml &bdquo;We Care&rdquo; va &icirc;nc&acirc;nta at&acirc;t tinerii c&acirc;t și bătr&acirc;nii. Este fabricat din aluminiu, cu un strat protector la interior pentru o mare durabilitate si protectie impotriva temperaturilor ridicate si a bauturilor acide. Fără BPA, ftalați sau alte substanțe nocive, este complet sigur pentru depozitarea igienică a băuturilor. Cu capac de protecție și gura de scurgere pentru a preveni scurgerile și pentru ușurință &icirc;n utilizare. Este foarte usoara, ideala pentru micii nostri prieteni, pentru a-l folosi in fiecare zi la cresa, la scoala, la plimbari si de asemenea pentru interiorul casei, deoarece nu se rupe si este complet impermeabil. De asemenea, este o idee interesantă de cadou de ziua de naștere pentru copiii mici, cărora cu siguranță le va plăcea! &Icirc;n ceea ce privește curățarea, pur și simplu scoateți capacul și spălați-vă manual cu un burete moale.Nu puneți &icirc;n cuptorul cu microunde, &icirc;n mașina de spălat vase sau &icirc;n congelator.</p><p>Instructiuni de utilizare:</p><p>- &Icirc;nainte de prima utilizare, spălați produsul cu apă caldă, lichid de spălat vase și un burete moale.</p><p>- Dupa fiecare utilizare se spala si se usuca bine cu o laveta uscata.</p><p>- Nu folosiți bureți metalici, s&acirc;rmă sau produse de curățare dure.</p><p>- Fabricat &icirc;n conformitate cu reglementările pentru produsele ce intra &icirc;n contact cu alimentele.</p>",https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/products/295282743_PRODUCT.jpg,https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/02-Sticla-termoizolanta-Nava-We-care-400-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/03-Sticla-termoizolanta-Nava-We-care-400-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/04-Sticla-termoizolanta-Nava-We-care-400-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/05-Sticla-termoizolanta-Nava-We-care-400-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/06-Sticla-termoizolanta-Nava-We-care-400-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/07-Sticla-termoizolanta-Nava-We-care-400-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/08-Sticla-termoizolanta-Nava-We-care-400-ml-verde_square.jpg,45,45,,,,,,,,,,,,,,,,,,,,,0.36,,,,5205746004038,1
10-262-210,Capac lunchbox Nava roz,,0.0000,NAVA,"<table><tbody><tr><td><p>Capac de schimb compatibil cu recipientul pentru alimente &bdquo;We Care&rdquo;, dreptunghiular galben.</p><p>Se potriveste la: Recipient alimentar dreptunghiular din inox &quot;We Care&quot;, galben 800ml, cu cod 10-262-008</p></td></tr></tbody></table>",https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/products/295282744_PRODUCT.jpg,,33,33,,,,,,,,,,,,,,,,,,,,,0.07,,,,5205746005752,1
10-113-012,Capac cu pai Nava 380ml verde,,0.0000,NAVA,"<p>Capac de schimb cu pai &quot;We Care&quot; verde Potrivit pentru:</p><p>Sticla termos din otel inoxidabil &quot;We Care&quot; verde 380ml, cu cod 10-113-003</p>",https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/products/295282745_PRODUCT.jpg,,16,16,,,,,,,,,,,,,,,,,,,,,0.07,,,,5205746005813,1
10-110-022,Capac cu pai Nava verde,,0.0000,NAVA,"<table><tbody><tr><td>Capac de schimb cu pai &quot;We Care&quot; albastruPotrivit pentru sticla termos din otel inoxidabil &quot;We Care&quot; albastru 350ml,<span>&nbsp; </span>cod 10-110-002</td></tr></tbody></table>",https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/products/295282746_PRODUCT.jpg,,16,16,,,,,,,,,,,,,,,,,,,,,0.07,,,,5205746005851,1
10-110-003,Sticla termoizolanta Nava We care 350ml verde,,20,NAVA,"<p>Sticla pentru lichide fierbinti Nava de 350 ml &bdquo;We Care&rdquo; va &icirc;nc&acirc;nta at&acirc;t tinerii c&acirc;t și bătr&acirc;nii. Este un produs inovator care &icirc;mbină funcționalitatea cu stilul. Este realizat din otel inoxidabil 18/8 (ss304) si cu pereti dubli. Este fara BPA, fara PVC, fara ftalati si alte substante nocive, pentru durabilitate si depozitare absolut sigura si sanatoasa a bauturilor pentru bebelusi si copii mici. &Icirc;n acest termos cu tehnologie de izolare &icirc;n vid, vei păstra băuturile fie calde, fie reci la temperatura dorită timp de 8-10 ore. Este potrivit și pentru congelare. Cu un inel de siguranță din silicon &icirc;ncorporat pe capac pentru a preveni scurgerile și un pai &icirc;ncorporat pentru ușurință &icirc;n utilizare. Capacul se deschide automat (OneTouch) prin apasarea butonului, special conceput pentru mainile mici. Este ideal pentru prietenii noștri mici, pentru școală, plimbări și, de asemenea, pentru interiorul casei, deoarece nu se rupe și este complet impermeabil. &Icirc;n ceea ce privește curățarea, pur și simplu spălați manual cu un burete moale. Nu poate fi spălat vase. Are un design captivant și este disponibil &icirc;n 4 culori și modele diferite din care puteți alege. *Timpul de reținere a temperaturii poate varia &icirc;n funcție de cantitatea de conținut, de temperatura băuturii sau de temperatura mediului extern.</p><p>Instructiuni de utilizare:</p><p>- &Icirc;nainte de prima utilizare, spălați produsul cu apă caldă, lichid de spălat vase și un burete moale.</p><p>- Dupa fiecare utilizare se spala si se usuca bine cu o carpa uscata.</p><p>- Nu folosiți bureți metalici, s&acirc;rmă sau produse de curățare dure.</p><p>- Se recomanda folosirea detergentilor specializati pentru produsele din otel inoxidabil.</p><p>- Nu pastrati pentru o perioada indelungata continut cu caracteristici acide, alcaline sau sarate, lichide care contin sucuri de citrice sau bicarbonat de sodiu, deoarece pe suprafata produsului se pot forma pete.</p><p>- Fabricat &icirc;n conformitate cu reglementările pentru produsele ce intra &icirc;n contact cu alimentele.</p>Dimensiuni: - diametru - 8 cm - inaltime - 16 cm",https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/products/295282747_PRODUCT.jpg,https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/02-Sticla-termoizolanta-Nava-We-care-350-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/03-Sticla-termoizolanta-Nava-We-care-350-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/04-Sticla-termoizolanta-Nava-We-care-350-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/05-Sticla-termoizolanta-Nava-We-care-350-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/06-Sticla-termoizolanta-Nava-We-care-350-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/07-Sticla-termoizolanta-Nava-We-care-350-ml-verde_square.jpg,65,65,,,,,,,,,,,,,,,,,,,,,0.29,,,,5205746003406,1
10-262-113,Cana termoizolanta cu pai Nava 450ml galben,,20,NAVA,"<table><tbody><tr><td><p>Paharul termos Nava 450ml &bdquo;We Care&rdquo; cu paie din oțel inoxidabil, &icirc;ntr-o culoare superbă, este un produs inovator care &icirc;mbină funcționalitatea cu stilul.</p><p>Este realizat din otel inoxidabil 18/8 (ss304), fara BPA, PVC, ftalati sau alte substante nocive si garanteaza o depozitare absolut sigura si igienica a bauturilor dumneavoastra. In acest pahar cu o capacitate de 450ml, vei pastra bauturile fie calde, fie reci la temperatura dorita timp de 2-3 ore, in functie de temperatura exterioara.</p><p>Produsul vine cu cateva functionalitati cum ar fi un strat antiderapant mat la exterior pentru a-l ține &icirc;n siguranță, un inel de silicon pe capac pentru o &icirc;nchidere sigură și fără scurgeri pentru băuturile tale reci si un pai din oțel inoxidabil inclus pentru ușurință &icirc;n utilizare, făc&acirc;ndu-l o alegere ecologică, contribuind la reducerea consumului de plastic. Ideal pentru birou, camping, excursie.</p><p>Se poate spăla &icirc;n mașina de spălat vase (fără capac). Nu este sigur pentru cuptorul cu microunde.<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span></p><p><span></span>Instructiuni de utilizare:</p><p>- &Icirc;nainte de prima utilizare, spălați produsul cu apă caldă, lichid de spălat vase și un burete moale.</p><p>- Dupa fiecare utilizare se spala si se usuca bine cu o laveta uscata.</p><p>- Nu folosiți bureți metalici, s&acirc;rmă sau produse de curățare dure.</p><p>- Fabricat &icirc;n conformitate cu reglementările pentru produsele ce intra &icirc;n contact cu alimentele.</p></td></tr></tbody></table>",https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/products/295282748_PRODUCT.jpg,https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/02-Cana-termoizolanta-cu-pai-Nava-450-ml-galben_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/03-Cana-termoizolanta-cu-pai-Nava-450-ml-galben_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/04-Cana-termoizolanta-cu-pai-Nava-450-ml-galben_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/05-Cana-termoizolanta-cu-pai-Nava-450-ml-galben_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/06-Cana-termoizolanta-cu-pai-Nava-450-ml-galben_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/07-Cana-termoizolanta-cu-pai-Nava-450-ml-galben_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/08-Cana-termoizolanta-cu-pai-Nava-450-ml-galben_square.jpg,68.99,68.99,,,,,,,,,,,,,,,,,,,,,0.27,,,,5205746003505,1
10-262-110,Cana termoizolant cu pai Nava 450ml roz,,20,NAVA,"<table><tbody><tr><td><p>Paharul termos Nava 450ml &bdquo;We Care&rdquo; cu paie din oțel inoxidabil, &icirc;ntr-o culoare superbă, este un produs inovator care &icirc;mbină funcționalitatea cu stilul.</p><p>Este realizat din otel inoxidabil 18/8 (ss304), fara BPA, PVC, ftalati sau alte substante nocive si garanteaza o depozitare absolut sigura si igienica a bauturilor dumneavoastra. In acest pahar cu o capacitate de 450ml, vei pastra bauturile fie calde, fie reci la temperatura dorita timp de 2-3 ore, in functie de temperatura exterioara.</p><p>Produsul vine cu cateva functionalitati cum ar fi un strat antiderapant mat la exterior pentru a-l ține &icirc;n siguranță, un inel de silicon pe capac pentru o &icirc;nchidere sigură și fără scurgeri pentru băuturile tale reci si un pai din oțel inoxidabil inclus pentru ușurință &icirc;n utilizare, făc&acirc;ndu-l o alegere ecologică, contribuind la reducerea consumului de plastic. Ideal pentru birou, camping, excursie.</p><p>Se poate spăla &icirc;n mașina de spălat vase (fără capac). Nu este sigur pentru cuptorul cu microunde.<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span></p><p><span></span>Instructiuni de utilizare:</p><p>- &Icirc;nainte de prima utilizare, spălați produsul cu apă caldă, lichid de spălat vase și un burete moale.</p><p>- Dupa fiecare utilizare se spala si se usuca bine cu o laveta uscata.</p><p>- Nu folosiți bureți metalici, s&acirc;rmă sau produse de curățare dure.</p><p>- Fabricat &icirc;n conformitate cu reglementările pentru produsele ce intra &icirc;n contact cu alimentele.</p></td></tr></tbody></table>",,,68.99,68.99,,,,,,,,,,,,,,,,,,,,,0.27,,,,5205746003475,1
10-113-013,Capac cu pai Nava 380ml galben,,0.0000,NAVA,"<table><tbody><tr><td><p>Capac de schimb cu pai &quot;We Care&quot; galben</p><p>Potrivit pentru: Sticla termos din otel inoxidabil &quot;We Care&quot; galben 300ml, cu cod 10-113-004</p></td></tr></tbody></table>",https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/products/295282750_PRODUCT.jpg,,16,16,,,,,,,,,,,,,,,,,,,,,0.07,,,,5205746005820,1
10-262-007,Lunchbox Nava We care 800 ml verde,,20,NAVA,"<p>Cu recipientul dreptunghiular din oțel inoxidabil Nava &bdquo;We Care&rdquo;, &icirc;ntr-o culoare minunată, vă puteți bucura de m&acirc;ncare sau gustare, oriunde v-ați afla. Este realizat din oțel inoxidabil de &icirc;naltă calitate 18/8 (ss304). Fără BPA, PVC, ftalați sau alte substanțe nocive, este complet sigur pentru depozitarea igienică a alimentelor. Are o capacitate de 800 ml si o forma ergonomica pentru a va transporta mancarea sau gustarea oriunde doriti. Capacul are, de asemenea, 4 cleme de &icirc;nchidere pentru o etanșeitate mai mare și include o furculiță din plastic 2 &icirc;n 1, astfel &icirc;nc&acirc;t să vă puteți bucura de orice m&acirc;ncare fără a fi nevoie să căutați de fiecare dată o lingură sau o furculiță. Perfect pentru birou, școală, ieșire. Se poate spăla &icirc;n mașina de spălat vase. Nu este potrivit pentru cuptoarele convenționale și/sau cu microunde.</p><p>Instructiuni de utilizare:</p><p>- &Icirc;nainte de prima utilizare, spălați recipientul cu apă caldă, detergent lichid de spălat vase și un burete moale.</p><p>- Nu tăiați niciodată alimentele din interiorul recipientului cu unelte ascuțite.</p><p>- Nu folosiți bureți metalici, s&acirc;rmă sau produse de curățare dure.</p><p>- Se recomanda folosirea detergentilor specializati pentru produsele din otel inoxidabil.</p><p>- A nu se pastra o perioada indelungata continut cu caracteristici acide, alcaline sau sarate, lichide care contin sucuri de citrice sau bicarbonat de sodiu, deoarece se pot forma pete pe suprafata produsului.</p><p>- Fabricat &icirc;n conformitate cu reglementările pentru produsele ce intra &icirc;n contact cu alimentele.</p>",https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/products/295282751_PRODUCT.jpg,https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/02-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/03-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/04-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/05-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/06-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/07-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/08-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/09-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/10-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/11-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/12-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/13-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/14-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/15-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/16-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/17-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/18-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/19-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/20-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/21-Lunchbox-Nava-We-care-800-ml-verde_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/22-Lunchbox-Nava-We-care-800-ml-verde_square.jpg,75,75,,,,,,,,,,,,,,,,,,,,,0.46,,,,5205746003857,1
10-110-024,Capac cu pai Nava,,20,NAVA,"<table><tbody><tr><td><p>Capac de schimb cu pai &quot;We Care&quot; albastru</p><p>Potrivit pentru sticla termos din otel inoxidabil &quot;We Care&quot; albastru 350ml,<span>&nbsp; </span>cod 10-110-002</p></td></tr></tbody></table>",https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/products/295282752_PRODUCT.jpg,,16,16,,,,,,,,,,,,,,,,,,,,,0.07,,,,5205746005875,1
10-125-010,Sticla termoizolanta Nava We care 400ml roz,,20,NAVA,"<p>Sticla Nava de 400 ml &bdquo;We Care&rdquo; va &icirc;nc&acirc;nta at&acirc;t tinerii c&acirc;t și bătr&acirc;nii. Este fabricat din aluminiu, cu un strat protector la interior pentru o mare durabilitate si protectie impotriva temperaturilor ridicate si a bauturilor acide. Fără BPA, ftalați sau alte substanțe nocive, este complet sigur pentru depozitarea igienică a băuturilor. Cu capac de protecție și gura de scurgere pentru a preveni scurgerile și pentru ușurință &icirc;n utilizare. Este foarte usoara, ideala pentru micii nostri prieteni, pentru a-l folosi in fiecare zi la cresa, la scoala, la plimbari si de asemenea pentru interiorul casei, deoarece nu se rupe si este complet impermeabil. De asemenea, este o idee interesantă de cadou de ziua de naștere pentru copiii mici, cărora cu siguranță le va plăcea! &Icirc;n ceea ce privește curățarea, pur și simplu scoateți capacul și spălați-vă manual cu un burete moale.Nu puneți &icirc;n cuptorul cu microunde, &icirc;n mașina de spălat vase sau &icirc;n congelator.</p><p>Instructiuni de utilizare:</p><p>- &Icirc;nainte de prima utilizare, spălați produsul cu apă caldă, lichid de spălat vase și un burete moale.</p><p>- Dupa fiecare utilizare se spala si se usuca bine cu o laveta uscata.</p><p>- Nu folosiți bureți metalici, s&acirc;rmă sau produse de curățare dure.</p><p>- Fabricat &icirc;n conformitate cu reglementările pentru produsele ce intra &icirc;n contact cu alimentele.</p>",https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/products/299506501_PRODUCT.jpg,https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/02-Sticla-termoizolanta-Nava-We-care-400-ml-roz_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/03-Sticla-termoizolanta-Nava-We-care-400-ml-roz_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/04-Sticla-termoizolanta-Nava-We-care-400-ml-roz_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/05-Sticla-termoizolanta-Nava-We-care-400-ml-roz_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/06-Sticla-termoizolanta-Nava-We-care-400-ml-roz_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/07-Sticla-termoizolanta-Nava-We-care-400-ml-roz_square.jpg#https://parteneri.smart-baby.ro/userfiles/c91bf494-563e-46d4-8954-fecedafba3de/gallery/08-Sticla-termoizolanta-Nava-We-care-400-ml-roz_square.jpg,45,45,,,,,,,,,,,,,,,,,,,,,0.36,,,,5205746004014,1
